"index"|"destination"|"origin"|"distance"|"duration"|"status"
"3028"|"3028"|"942 N LaSalle Dr, Chicago, IL 60610, USA"|"4728 S Kimbark Ave, Chicago, IL 60615, USA"|"12793"|"2671"|"OK"
"3029"|"3029"|"735 N Pine Ave, Chicago, IL 60644, USA"|"4728 S Kimbark Ave, Chicago, IL 60615, USA"|"22886"|"4517"|"OK"
"3030"|"3030"|"4157 W Wilcox St, Chicago, IL 60624, USA"|"4728 S Kimbark Ave, Chicago, IL 60615, USA"|"18813"|"4485"|"OK"
"3031"|"3031"|"155 S Kedzie Ave, Chicago, IL 60612, USA"|"4728 S Kimbark Ave, Chicago, IL 60615, USA"|"17562"|"3747"|"OK"
"3032"|"3032"|"1447 W Harrison St, Chicago, IL 60607, USA"|"4728 S Kimbark Ave, Chicago, IL 60615, USA"|"13369"|"3189"|"OK"
"3033"|"3033"|"1523 S Lawndale Ave, Chicago, IL 60623, USA"|"4728 S Kimbark Ave, Chicago, IL 60615, USA"|"17849"|"3881"|"OK"
"3034"|"3034"|"3530 W 30th St, Chicago, IL 60623, USA"|"4728 S Kimbark Ave, Chicago, IL 60615, USA"|"14532"|"3990"|"OK"
"3035"|"3035"|"2240 S Ashland Ave, Chicago, IL 60608, USA"|"4728 S Kimbark Ave, Chicago, IL 60615, USA"|"11720"|"2393"|"OK"
"3036"|"3036"|"243 S Wabash Ave, Chicago, IL 60604, USA"|"4728 S Kimbark Ave, Chicago, IL 60615, USA"|"9388"|"1308"|"OK"
"3037"|"3037"|"1821 S Prairie Ave, Chicago, IL 60616, USA"|"4728 S Kimbark Ave, Chicago, IL 60615, USA"|"11072"|"2794"|"OK"
"3038"|"3038"|"2825 S Princeton Ave, Chicago, IL 60616, USA"|"4728 S Kimbark Ave, Chicago, IL 60615, USA"|"13529"|"2824"|"OK"
"3039"|"3039"|"3200 S Calumet Ave, Chicago, IL 60616, USA"|"4728 S Kimbark Ave, Chicago, IL 60615, USA"|"5293"|"1947"|"OK"
"3040"|"3040"|"3936 S Lake Park Ave, Chicago, IL 60653, USA"|"4728 S Kimbark Ave, Chicago, IL 60615, USA"|"3019"|"1530"|"OK"
"3041"|"3041"|"231 W 47th St, Chicago, IL 60609, USA"|"4728 S Kimbark Ave, Chicago, IL 60615, USA"|"3588"|"946"|"OK"
"3042"|"3042"|"347 E 45th St, Chicago, IL 60653, USA"|"4728 S Kimbark Ave, Chicago, IL 60615, USA"|"2724"|"971"|"OK"
"3043"|"3043"|"4728 S Kimbark Ave, Chicago, IL 60615, USA"|"4728 S Kimbark Ave, Chicago, IL 60615, USA"|"0"|"0"|"OK"
"3044"|"3044"|"5626 S Calumet Ave, Chicago, IL 60637, USA"|"4728 S Kimbark Ave, Chicago, IL 60615, USA"|"4330"|"1653"|"OK"
"3045"|"3045"|"5534 S Dorchester Ave, Chicago, IL 60637, USA"|"4728 S Kimbark Ave, Chicago, IL 60615, USA"|"2649"|"1016"|"OK"
"3046"|"3046"|"6349 S Kimbark Ave, Chicago, IL 60637, USA"|"4728 S Kimbark Ave, Chicago, IL 60615, USA"|"4641"|"1570"|"OK"
"3047"|"3047"|"7330 S Merrill Ave, Chicago, IL 60649, USA"|"4728 S Kimbark Ave, Chicago, IL 60615, USA"|"7892"|"2632"|"OK"
"3048"|"3048"|"347 E 85th St, Chicago, IL 60619, USA"|"4728 S Kimbark Ave, Chicago, IL 60615, USA"|"10101"|"2759"|"OK"
"3049"|"3049"|"1559 E 83rd St, Chicago, IL 60619, USA"|"4728 S Kimbark Ave, Chicago, IL 60615, USA"|"7890"|"2045"|"OK"
"3050"|"3050"|"8473 S Commercial Ave, Chicago, IL 60617, USA"|"4728 S Kimbark Ave, Chicago, IL 60615, USA"|"11492"|"3091"|"OK"
"3051"|"3051"|"9101 S Clyde Ave, Chicago, IL 60617, USA"|"4728 S Kimbark Ave, Chicago, IL 60615, USA"|"10958"|"3001"|"OK"
"3052"|"3052"|"8 E 103rd Pl, Chicago, IL 60628, USA"|"4728 S Kimbark Ave, Chicago, IL 60615, USA"|"16192"|"3892"|"OK"
"3053"|"3053"|"E 104th St, Chicago, IL 60628, USA"|"4728 S Kimbark Ave, Chicago, IL 60615, USA"|"13975"|"3324"|"OK"
"3054"|"3054"|"41.6906385662062,-87.5698357426607"|"41.8088052230625,-87.5959367718463"|"ZERO_RESULTS"|"ZERO_RESULTS"|"ZERO_RESULTS"
"3055"|"3055"|"10347 S Ewing Ave, Chicago, IL 60617, USA"|"4728 S Kimbark Ave, Chicago, IL 60615, USA"|"14827"|"4390"|"OK"
"3056"|"3056"|"3147 S Brandon Ave, Chicago, IL 60633, USA"|"4728 S Kimbark Ave, Chicago, IL 60615, USA"|"25833"|"5819"|"OK"
"3057"|"3057"|"12119 S Parnell Ave, Chicago, IL 60628, USA"|"4728 S Kimbark Ave, Chicago, IL 60615, USA"|"17795"|"4148"|"OK"
"3058"|"3058"|"5633 W 53rd St, Chicago, IL 60638, USA"|"4728 S Kimbark Ave, Chicago, IL 60615, USA"|"16544"|"3602"|"OK"
"3059"|"3059"|"4516 S Karlov Ave, Chicago, IL 60632, USA"|"4728 S Kimbark Ave, Chicago, IL 60615, USA"|"12615"|"2983"|"OK"
"3060"|"3060"|"4186 S Archer Ave, Chicago, IL 60632, USA"|"4728 S Kimbark Ave, Chicago, IL 60615, USA"|"10125"|"2865"|"OK"
"3061"|"3061"|"3519 S Wolcott Ave, Chicago, IL 60609, USA"|"4728 S Kimbark Ave, Chicago, IL 60615, USA"|"8903"|"2809"|"OK"
"3062"|"3062"|"3204 S Lituanica Ave, Chicago, IL 60608, USA"|"4728 S Kimbark Ave, Chicago, IL 60615, USA"|"8053"|"2022"|"OK"
"3063"|"3063"|"1330 W 47th St, Chicago, IL 60609, USA"|"4728 S Kimbark Ave, Chicago, IL 60615, USA"|"5763"|"1393"|"OK"
"3064"|"3064"|"5505 S Komensky Ave, Chicago, IL 60629, USA"|"4728 S Kimbark Ave, Chicago, IL 60615, USA"|"14325"|"4134"|"OK"
"3065"|"3065"|"4132 W 68th St, Chicago, IL 60629, USA"|"4728 S Kimbark Ave, Chicago, IL 60615, USA"|"17134"|"3764"|"OK"
"3066"|"3066"|"6655 S Francisco Ave, Chicago, IL 60629, USA"|"4728 S Kimbark Ave, Chicago, IL 60615, USA"|"13086"|"2865"|"OK"
"3067"|"3067"|"1630 W 65th St, Chicago, IL 60636, USA"|"4728 S Kimbark Ave, Chicago, IL 60615, USA"|"10089"|"2323"|"OK"
"3068"|"3068"|"6407 S Union Ave, Chicago, IL 60621, USA"|"4728 S Kimbark Ave, Chicago, IL 60615, USA"|"8159"|"1937"|"OK"
"3069"|"3069"|"7232 S King Dr, Chicago, IL 60619, USA"|"4728 S Kimbark Ave, Chicago, IL 60615, USA"|"8231"|"2425"|"OK"
"3070"|"3070"|"3451 W Columbus Ave, Chicago, IL 60652, USA"|"4728 S Kimbark Ave, Chicago, IL 60615, USA"|"16978"|"3996"|"OK"
"3071"|"3071"|"8228 S Throop St, Chicago, IL 60620, USA"|"4728 S Kimbark Ave, Chicago, IL 60615, USA"|"12881"|"2900"|"OK"
"3072"|"3072"|"9916 S Hoyne Ave, Chicago, IL 60643, USA"|"4728 S Kimbark Ave, Chicago, IL 60615, USA"|"18973"|"4887"|"OK"
"3073"|"3073"|"1001 W 97th St, Chicago, IL 60643, USA"|"4728 S Kimbark Ave, Chicago, IL 60615, USA"|"16653"|"3014"|"OK"
"3074"|"3074"|"10901 S Lawndale Ave, Chicago, IL 60655, USA"|"4728 S Kimbark Ave, Chicago, IL 60615, USA"|"24055"|"4165"|"OK"
"3075"|"3075"|"1836 W Montvale Ave, Chicago, IL 60643, USA"|"4728 S Kimbark Ave, Chicago, IL 60615, USA"|"20103"|"3444"|"OK"
"3076"|"3076"|"1309 W Early Ave, Chicago, IL 60660, USA"|"4728 S Kimbark Ave, Chicago, IL 60615, USA"|"23452"|"4555"|"OK"
"3077"|"3077"|"5833 W 62nd St, Chicago, IL 60638, USA"|"4728 S Kimbark Ave, Chicago, IL 60615, USA"|"30293"|"4569"|"OK"
"3078"|"3078"|"5400 S Francisco Ave, Chicago, IL 60632, USA"|"4728 S Kimbark Ave, Chicago, IL 60615, USA"|"10437"|"2393"|"OK"
"3079"|"3079"|"O'Hare, Chicago, IL, USA"|"4728 S Kimbark Ave, Chicago, IL 60615, USA"|"43383"|"6737"|"OK"
"3080"|"3080"|"7112 W Talcott Ave, Chicago, IL 60631, USA"|"4728 S Kimbark Ave, Chicago, IL 60615, USA"|"30317"|"4897"|"OK"
"3081"|"3081"|"9130 S University Ave, Chicago, IL 60619, USA"|"5626 S Calumet Ave, Chicago, IL 60637, USA"|"10609"|"2605"|"OK"
"3082"|"3082"|"600 E 130th St, Chicago, IL 60628, USA"|"5626 S Calumet Ave, Chicago, IL 60637, USA"|"23394"|"5034"|"OK"
"3083"|"3083"|"7020 N Ashland Blvd, Chicago, IL 60626, USA"|"5626 S Calumet Ave, Chicago, IL 60637, USA"|"27951"|"4722"|"OK"
"3084"|"3084"|"6608 N Rockwell St, Chicago, IL 60645, USA"|"5626 S Calumet Ave, Chicago, IL 60637, USA"|"30222"|"5570"|"OK"
"3085"|"3085"|"4617 N Kenmore Ave, Chicago, IL 60640, USA"|"5626 S Calumet Ave, Chicago, IL 60637, USA"|"22696"|"3869"|"OK"
"3086"|"3086"|"5145 N Claremont Ave, Chicago, IL 60625, USA"|"5626 S Calumet Ave, Chicago, IL 60637, USA"|"25803"|"3939"|"OK"
"3087"|"3087"|"3608 N Leavitt St, Chicago, IL 60618, USA"|"5626 S Calumet Ave, Chicago, IL 60637, USA"|"22180"|"3491"|"OK"
"3088"|"3088"|"1041 W Newport Ave, Chicago, IL 60657, USA"|"5626 S Calumet Ave, Chicago, IL 60637, USA"|"20770"|"3782"|"OK"
"3089"|"3089"|"2222 N Halsted St, Chicago, IL 60614, USA"|"5626 S Calumet Ave, Chicago, IL 60637, USA"|"18345"|"3479"|"OK"
"3090"|"3090"|"6946 N Olcott Ave, Chicago, IL 60631, USA"|"5626 S Calumet Ave, Chicago, IL 60637, USA"|"38544"|"4856"|"OK"
"3091"|"3091"|"5382 N Milwaukee Ave, Chicago, IL 60630, USA"|"5626 S Calumet Ave, Chicago, IL 60637, USA"|"27905"|"3673"|"OK"
"3092"|"3092"|"6244 N Leroy Ave, Chicago, IL 60646, USA"|"5626 S Calumet Ave, Chicago, IL 60637, USA"|"33238"|"5926"|"OK"
"3093"|"3093"|"3786 W Bryn Mawr Ave, Chicago, IL 60659, USA"|"5626 S Calumet Ave, Chicago, IL 60637, USA"|"27532"|"4845"|"OK"
"3094"|"3094"|"3719 W Lawrence Ave, Chicago, IL 60625, USA"|"5626 S Calumet Ave, Chicago, IL 60637, USA"|"27463"|"4020"|"OK"
"3095"|"3095"|"5416 W Irving Park Rd, Chicago, IL 60641, USA"|"5626 S Calumet Ave, Chicago, IL 60637, USA"|"26000"|"3548"|"OK"
"3096"|"3096"|"3801 W Irving Park Rd, Chicago, IL 60618, USA"|"5626 S Calumet Ave, Chicago, IL 60637, USA"|"23548"|"3337"|"OK"
"3097"|"3097"|"3632 N Neva Ave, Chicago, IL 60634, USA"|"5626 S Calumet Ave, Chicago, IL 60637, USA"|"29573"|"3993"|"OK"
"3098"|"3098"|"2700 N New England Ave, Chicago, IL 60707, USA"|"5626 S Calumet Ave, Chicago, IL 60637, USA"|"27807"|"4514"|"OK"
"3099"|"3099"|"2542 N Luna Ave, Chicago, IL 60639, USA"|"5626 S Calumet Ave, Chicago, IL 60637, USA"|"27339"|"3650"|"OK"
"3100"|"3100"|"4311 W Fullerton Ave, Chicago, IL 60639, USA"|"5626 S Calumet Ave, Chicago, IL 60637, USA"|"21833"|"3599"|"OK"
"3101"|"3101"|"3137 N Christiana Ave, Chicago, IL 60618, USA"|"5626 S Calumet Ave, Chicago, IL 60637, USA"|"21052"|"2826"|"OK"
"3102"|"3102"|"2844 W Lyndale St, Chicago, IL 60647, USA"|"5626 S Calumet Ave, Chicago, IL 60637, USA"|"18712"|"2666"|"OK"
"3103"|"3103"|"1031 N Hamlin Ave, Chicago, IL 60651, USA"|"5626 S Calumet Ave, Chicago, IL 60637, USA"|"21408"|"3265"|"OK"
"3104"|"3104"|"1941 W Thomas St, Chicago, IL 60622, USA"|"5626 S Calumet Ave, Chicago, IL 60637, USA"|"16272"|"2952"|"OK"
"3105"|"3105"|"942 N LaSalle Dr, Chicago, IL 60610, USA"|"5626 S Calumet Ave, Chicago, IL 60637, USA"|"13535"|"2134"|"OK"
"3106"|"3106"|"735 N Pine Ave, Chicago, IL 60644, USA"|"5626 S Calumet Ave, Chicago, IL 60637, USA"|"23618"|"3635"|"OK"
"3107"|"3107"|"4157 W Wilcox St, Chicago, IL 60624, USA"|"5626 S Calumet Ave, Chicago, IL 60637, USA"|"20502"|"3112"|"OK"
"3108"|"3108"|"155 S Kedzie Ave, Chicago, IL 60612, USA"|"5626 S Calumet Ave, Chicago, IL 60637, USA"|"18295"|"2891"|"OK"
"3109"|"3109"|"1447 W Harrison St, Chicago, IL 60607, USA"|"5626 S Calumet Ave, Chicago, IL 60637, USA"|"14259"|"2274"|"OK"
"3110"|"3110"|"1523 S Lawndale Ave, Chicago, IL 60623, USA"|"5626 S Calumet Ave, Chicago, IL 60637, USA"|"21422"|"3645"|"OK"
"3111"|"3111"|"3530 W 30th St, Chicago, IL 60623, USA"|"5626 S Calumet Ave, Chicago, IL 60637, USA"|"14700"|"3344"|"OK"
"3112"|"3112"|"2240 S Ashland Ave, Chicago, IL 60608, USA"|"5626 S Calumet Ave, Chicago, IL 60637, USA"|"10962"|"2521"|"OK"
"3113"|"3113"|"243 S Wabash Ave, Chicago, IL 60604, USA"|"5626 S Calumet Ave, Chicago, IL 60637, USA"|"10504"|"1601"|"OK"
"3114"|"3114"|"1821 S Prairie Ave, Chicago, IL 60616, USA"|"5626 S Calumet Ave, Chicago, IL 60637, USA"|"7709"|"1990"|"OK"
"3115"|"3115"|"2825 S Princeton Ave, Chicago, IL 60616, USA"|"5626 S Calumet Ave, Chicago, IL 60637, USA"|"7253"|"1528"|"OK"
"3116"|"3116"|"3200 S Calumet Ave, Chicago, IL 60616, USA"|"5626 S Calumet Ave, Chicago, IL 60637, USA"|"5079"|"1240"|"OK"
"3117"|"3117"|"3936 S Lake Park Ave, Chicago, IL 60653, USA"|"5626 S Calumet Ave, Chicago, IL 60637, USA"|"5416"|"1890"|"OK"
"3118"|"3118"|"231 W 47th St, Chicago, IL 60609, USA"|"5626 S Calumet Ave, Chicago, IL 60637, USA"|"3531"|"1921"|"OK"
"3119"|"3119"|"347 E 45th St, Chicago, IL 60653, USA"|"5626 S Calumet Ave, Chicago, IL 60637, USA"|"2648"|"732"|"OK"
"3120"|"3120"|"4728 S Kimbark Ave, Chicago, IL 60615, USA"|"5626 S Calumet Ave, Chicago, IL 60637, USA"|"4244"|"1736"|"OK"
"3121"|"3121"|"5626 S Calumet Ave, Chicago, IL 60637, USA"|"5626 S Calumet Ave, Chicago, IL 60637, USA"|"0"|"0"|"OK"
"3122"|"3122"|"5534 S Dorchester Ave, Chicago, IL 60637, USA"|"5626 S Calumet Ave, Chicago, IL 60637, USA"|"2639"|"814"|"OK"
"3123"|"3123"|"6349 S Kimbark Ave, Chicago, IL 60637, USA"|"5626 S Calumet Ave, Chicago, IL 60637, USA"|"3656"|"1850"|"OK"
"3124"|"3124"|"7330 S Merrill Ave, Chicago, IL 60649, USA"|"5626 S Calumet Ave, Chicago, IL 60637, USA"|"8173"|"2555"|"OK"
"3125"|"3125"|"347 E 85th St, Chicago, IL 60619, USA"|"5626 S Calumet Ave, Chicago, IL 60637, USA"|"6251"|"1438"|"OK"
"3126"|"3126"|"1559 E 83rd St, Chicago, IL 60619, USA"|"5626 S Calumet Ave, Chicago, IL 60637, USA"|"7115"|"2303"|"OK"
"3127"|"3127"|"8473 S Commercial Ave, Chicago, IL 60617, USA"|"5626 S Calumet Ave, Chicago, IL 60637, USA"|"11549"|"3097"|"OK"
"3128"|"3128"|"9101 S Clyde Ave, Chicago, IL 60617, USA"|"5626 S Calumet Ave, Chicago, IL 60637, USA"|"13327"|"3105"|"OK"
"3129"|"3129"|"8 E 103rd Pl, Chicago, IL 60628, USA"|"5626 S Calumet Ave, Chicago, IL 60637, USA"|"11774"|"2809"|"OK"
"3130"|"3130"|"E 104th St, Chicago, IL 60628, USA"|"5626 S Calumet Ave, Chicago, IL 60637, USA"|"14042"|"3377"|"OK"
"3131"|"3131"|"41.6906385662062,-87.5698357426607"|"41.7922326296234,-87.6180150144074"|"ZERO_RESULTS"|"ZERO_RESULTS"|"ZERO_RESULTS"
"3132"|"3132"|"10347 S Ewing Ave, Chicago, IL 60617, USA"|"5626 S Calumet Ave, Chicago, IL 60637, USA"|"14011"|"3113"|"OK"
"3133"|"3133"|"3147 S Brandon Ave, Chicago, IL 60633, USA"|"5626 S Calumet Ave, Chicago, IL 60637, USA"|"25017"|"4542"|"OK"
"3134"|"3134"|"12119 S Parnell Ave, Chicago, IL 60628, USA"|"5626 S Calumet Ave, Chicago, IL 60637, USA"|"16507"|"3932"|"OK"
"3135"|"3135"|"5633 W 53rd St, Chicago, IL 60638, USA"|"5626 S Calumet Ave, Chicago, IL 60637, USA"|"13597"|"3260"|"OK"
"3136"|"3136"|"4516 S Karlov Ave, Chicago, IL 60632, USA"|"5626 S Calumet Ave, Chicago, IL 60637, USA"|"12213"|"3048"|"OK"
"3137"|"3137"|"4186 S Archer Ave, Chicago, IL 60632, USA"|"5626 S Calumet Ave, Chicago, IL 60637, USA"|"11781"|"3020"|"OK"
"3138"|"3138"|"3519 S Wolcott Ave, Chicago, IL 60609, USA"|"5626 S Calumet Ave, Chicago, IL 60637, USA"|"9071"|"2182"|"OK"
"3139"|"3139"|"3204 S Lituanica Ave, Chicago, IL 60608, USA"|"5626 S Calumet Ave, Chicago, IL 60637, USA"|"8484"|"1493"|"OK"
"3140"|"3140"|"1330 W 47th St, Chicago, IL 60609, USA"|"5626 S Calumet Ave, Chicago, IL 60637, USA"|"5706"|"2368"|"OK"
"3141"|"3141"|"5505 S Komensky Ave, Chicago, IL 60629, USA"|"5626 S Calumet Ave, Chicago, IL 60637, USA"|"9508"|"2105"|"OK"
"3142"|"3142"|"4132 W 68th St, Chicago, IL 60629, USA"|"5626 S Calumet Ave, Chicago, IL 60637, USA"|"12430"|"3827"|"OK"
"3143"|"3143"|"6655 S Francisco Ave, Chicago, IL 60629, USA"|"5626 S Calumet Ave, Chicago, IL 60637, USA"|"9618"|"2470"|"OK"
"3144"|"3144"|"1630 W 65th St, Chicago, IL 60636, USA"|"5626 S Calumet Ave, Chicago, IL 60637, USA"|"6457"|"1336"|"OK"
"3145"|"3145"|"6407 S Union Ave, Chicago, IL 60621, USA"|"5626 S Calumet Ave, Chicago, IL 60637, USA"|"4527"|"950"|"OK"
"3146"|"3146"|"7232 S King Dr, Chicago, IL 60619, USA"|"5626 S Calumet Ave, Chicago, IL 60637, USA"|"3737"|"1013"|"OK"
"3147"|"3147"|"3451 W Columbus Ave, Chicago, IL 60652, USA"|"5626 S Calumet Ave, Chicago, IL 60637, USA"|"13409"|"3532"|"OK"
"3148"|"3148"|"8228 S Throop St, Chicago, IL 60620, USA"|"5626 S Calumet Ave, Chicago, IL 60637, USA"|"9577"|"2656"|"OK"
"3149"|"3149"|"9916 S Hoyne Ave, Chicago, IL 60643, USA"|"5626 S Calumet Ave, Chicago, IL 60637, USA"|"14738"|"4779"|"OK"
"3150"|"3150"|"1001 W 97th St, Chicago, IL 60643, USA"|"5626 S Calumet Ave, Chicago, IL 60637, USA"|"13136"|"2910"|"OK"
"3151"|"3151"|"10901 S Lawndale Ave, Chicago, IL 60655, USA"|"5626 S Calumet Ave, Chicago, IL 60637, USA"|"20538"|"4061"|"OK"
"3152"|"3152"|"1836 W Montvale Ave, Chicago, IL 60643, USA"|"5626 S Calumet Ave, Chicago, IL 60637, USA"|"16586"|"3340"|"OK"
"3153"|"3153"|"1309 W Early Ave, Chicago, IL 60660, USA"|"5626 S Calumet Ave, Chicago, IL 60637, USA"|"25089"|"4461"|"OK"
"3154"|"3154"|"5833 W 62nd St, Chicago, IL 60638, USA"|"5626 S Calumet Ave, Chicago, IL 60637, USA"|"16102"|"3881"|"OK"
"3155"|"3155"|"5400 S Francisco Ave, Chicago, IL 60632, USA"|"5626 S Calumet Ave, Chicago, IL 60637, USA"|"7358"|"1785"|"OK"
"3156"|"3156"|"O'Hare, Chicago, IL, USA"|"5626 S Calumet Ave, Chicago, IL 60637, USA"|"44272"|"6641"|"OK"
"3157"|"3157"|"7112 W Talcott Ave, Chicago, IL 60631, USA"|"5626 S Calumet Ave, Chicago, IL 60637, USA"|"31206"|"4007"|"OK"
"3158"|"3158"|"9130 S University Ave, Chicago, IL 60619, USA"|"5534 S Dorchester Ave, Chicago, IL 60637, USA"|"8272"|"1570"|"OK"
"3159"|"3159"|"600 E 130th St, Chicago, IL 60628, USA"|"5534 S Dorchester Ave, Chicago, IL 60637, USA"|"24102"|"4907"|"OK"
"3160"|"3160"|"7020 N Ashland Blvd, Chicago, IL 60626, USA"|"5534 S Dorchester Ave, Chicago, IL 60637, USA"|"29956"|"4615"|"OK"
"3161"|"3161"|"6608 N Rockwell St, Chicago, IL 60645, USA"|"5534 S Dorchester Ave, Chicago, IL 60637, USA"|"29256"|"5128"|"OK"
"3162"|"3162"|"4617 N Kenmore Ave, Chicago, IL 60640, USA"|"5534 S Dorchester Ave, Chicago, IL 60637, USA"|"24701"|"3697"|"OK"
"3163"|"3163"|"5145 N Claremont Ave, Chicago, IL 60625, USA"|"5534 S Dorchester Ave, Chicago, IL 60637, USA"|"25902"|"4499"|"OK"
"3164"|"3164"|"3608 N Leavitt St, Chicago, IL 60618, USA"|"5534 S Dorchester Ave, Chicago, IL 60637, USA"|"24871"|"4632"|"OK"
"3165"|"3165"|"1041 W Newport Ave, Chicago, IL 60657, USA"|"5534 S Dorchester Ave, Chicago, IL 60637, USA"|"22775"|"3640"|"OK"
"3166"|"3166"|"2222 N Halsted St, Chicago, IL 60614, USA"|"5534 S Dorchester Ave, Chicago, IL 60637, USA"|"20350"|"3358"|"OK"
"3167"|"3167"|"6946 N Olcott Ave, Chicago, IL 60631, USA"|"5534 S Dorchester Ave, Chicago, IL 60637, USA"|"33304"|"5460"|"OK"
"3168"|"3168"|"5382 N Milwaukee Ave, Chicago, IL 60630, USA"|"5534 S Dorchester Ave, Chicago, IL 60637, USA"|"28425"|"4594"|"OK"
"3169"|"3169"|"6244 N Leroy Ave, Chicago, IL 60646, USA"|"5534 S Dorchester Ave, Chicago, IL 60637, USA"|"30646"|"4992"|"OK"
"3170"|"3170"|"3786 W Bryn Mawr Ave, Chicago, IL 60659, USA"|"5534 S Dorchester Ave, Chicago, IL 60637, USA"|"27792"|"5568"|"OK"
"3171"|"3171"|"3719 W Lawrence Ave, Chicago, IL 60625, USA"|"5534 S Dorchester Ave, Chicago, IL 60637, USA"|"27779"|"4542"|"OK"
"3172"|"3172"|"5416 W Irving Park Rd, Chicago, IL 60641, USA"|"5534 S Dorchester Ave, Chicago, IL 60637, USA"|"26260"|"5006"|"OK"
"3173"|"3173"|"3801 W Irving Park Rd, Chicago, IL 60618, USA"|"5534 S Dorchester Ave, Chicago, IL 60637, USA"|"23808"|"4176"|"OK"
"3174"|"3174"|"3632 N Neva Ave, Chicago, IL 60634, USA"|"5534 S Dorchester Ave, Chicago, IL 60637, USA"|"35134"|"6200"|"OK"
"3175"|"3175"|"2700 N New England Ave, Chicago, IL 60707, USA"|"5534 S Dorchester Ave, Chicago, IL 60637, USA"|"28066"|"5389"|"OK"
"3176"|"3176"|"2542 N Luna Ave, Chicago, IL 60639, USA"|"5534 S Dorchester Ave, Chicago, IL 60637, USA"|"29510"|"4454"|"OK"
"3177"|"3177"|"4311 W Fullerton Ave, Chicago, IL 60639, USA"|"5534 S Dorchester Ave, Chicago, IL 60637, USA"|"26731"|"5560"|"OK"
"3178"|"3178"|"3137 N Christiana Ave, Chicago, IL 60618, USA"|"5534 S Dorchester Ave, Chicago, IL 60637, USA"|"21311"|"3549"|"OK"
"3179"|"3179"|"2844 W Lyndale St, Chicago, IL 60647, USA"|"5534 S Dorchester Ave, Chicago, IL 60637, USA"|"18972"|"3295"|"OK"
"3180"|"3180"|"1031 N Hamlin Ave, Chicago, IL 60651, USA"|"5534 S Dorchester Ave, Chicago, IL 60637, USA"|"23579"|"4730"|"OK"
"3181"|"3181"|"1941 W Thomas St, Chicago, IL 60622, USA"|"5534 S Dorchester Ave, Chicago, IL 60637, USA"|"16531"|"3573"|"OK"
"3182"|"3182"|"942 N LaSalle Dr, Chicago, IL 60610, USA"|"5534 S Dorchester Ave, Chicago, IL 60637, USA"|"13851"|"2730"|"OK"
"3183"|"3183"|"735 N Pine Ave, Chicago, IL 60644, USA"|"5534 S Dorchester Ave, Chicago, IL 60637, USA"|"25789"|"5040"|"OK"
"3184"|"3184"|"4157 W Wilcox St, Chicago, IL 60624, USA"|"5534 S Dorchester Ave, Chicago, IL 60637, USA"|"20828"|"3821"|"OK"
"3185"|"3185"|"155 S Kedzie Ave, Chicago, IL 60612, USA"|"5534 S Dorchester Ave, Chicago, IL 60637, USA"|"20466"|"4292"|"OK"
"3186"|"3186"|"1447 W Harrison St, Chicago, IL 60607, USA"|"5534 S Dorchester Ave, Chicago, IL 60637, USA"|"14978"|"4208"|"OK"
"3187"|"3187"|"1523 S Lawndale Ave, Chicago, IL 60623, USA"|"5534 S Dorchester Ave, Chicago, IL 60637, USA"|"19186"|"4251"|"OK"
"3188"|"3188"|"3530 W 30th St, Chicago, IL 60623, USA"|"5534 S Dorchester Ave, Chicago, IL 60637, USA"|"15936"|"4618"|"OK"
"3189"|"3189"|"2240 S Ashland Ave, Chicago, IL 60608, USA"|"5534 S Dorchester Ave, Chicago, IL 60637, USA"|"13523"|"2995"|"OK"
"3190"|"3190"|"243 S Wabash Ave, Chicago, IL 60604, USA"|"5534 S Dorchester Ave, Chicago, IL 60637, USA"|"11758"|"2067"|"OK"
"3191"|"3191"|"1821 S Prairie Ave, Chicago, IL 60616, USA"|"5534 S Dorchester Ave, Chicago, IL 60637, USA"|"9798"|"3158"|"OK"
"3192"|"3192"|"2825 S Princeton Ave, Chicago, IL 60616, USA"|"5534 S Dorchester Ave, Chicago, IL 60637, USA"|"10077"|"3096"|"OK"
"3193"|"3193"|"3200 S Calumet Ave, Chicago, IL 60616, USA"|"5534 S Dorchester Ave, Chicago, IL 60637, USA"|"7168"|"2372"|"OK"
"3194"|"3194"|"3936 S Lake Park Ave, Chicago, IL 60653, USA"|"5534 S Dorchester Ave, Chicago, IL 60637, USA"|"5011"|"2059"|"OK"
"3195"|"3195"|"231 W 47th St, Chicago, IL 60609, USA"|"5534 S Dorchester Ave, Chicago, IL 60637, USA"|"5994"|"1454"|"OK"
"3196"|"3196"|"347 E 45th St, Chicago, IL 60653, USA"|"5534 S Dorchester Ave, Chicago, IL 60637, USA"|"4737"|"1900"|"OK"
"3197"|"3197"|"4728 S Kimbark Ave, Chicago, IL 60615, USA"|"5534 S Dorchester Ave, Chicago, IL 60637, USA"|"2690"|"981"|"OK"
"3198"|"3198"|"5626 S Calumet Ave, Chicago, IL 60637, USA"|"5534 S Dorchester Ave, Chicago, IL 60637, USA"|"2935"|"961"|"OK"
"3199"|"3199"|"5534 S Dorchester Ave, Chicago, IL 60637, USA"|"5534 S Dorchester Ave, Chicago, IL 60637, USA"|"0"|"0"|"OK"
"3200"|"3200"|"6349 S Kimbark Ave, Chicago, IL 60637, USA"|"5534 S Dorchester Ave, Chicago, IL 60637, USA"|"2392"|"922"|"OK"
